,session,subject,t,p,r,hatr,s_pre,s,a,impact,netw,Cash,Stocks,etas,r_shift,hatr_shift
5471,17,17_C02,28,381.017517906513,0.10646676009805045,0.021554561754546953,1.0,1,0,0.0695064400980495,45.34803,0.0,0.381473352446558,0.03696032000000095,0.09054743324149861,0.09054743324149861
5472,17,17_C03,28,381.017517906513,0.10646676009805045,-0.1494032363890918,-1.0,-1,0,0.0695064400980495,-35.00916,64.9908378816383,0.0,0.03696032000000095,0.021554561754546953,0.021554561754546953
5473,17,17_C04,28,381.017517906513,0.10646676009805045,0.02725258286918475,-1.0,-1,0,0.0695064400980495,37.31673,137.316727405845,0.0,0.03696032000000095,-0.1494032363890918,-0.1494032363890918
5474,17,17_C05,28,381.017517906513,0.10646676009805045,,-1.0,-1,0,0.0695064400980495,24.17123,124.171225966052,0.0,0.03696032000000095,0.02725258286918475,0.02725258286918475
5475,17,17_C07,28,381.017517906513,0.10646676009805045,-0.1325961180727111,-1.0,1,1,0.0695064400980495,-18.45223,0.0,0.214026299243983,0.03696032000000095,,
5476,17,17_C08,28,381.017517906513,0.10646676009805045,-0.0015678556663072385,1.0,1,0,0.0695064400980495,65.22428,0.0,0.433639597997813,0.03696032000000095,-0.1325961180727111,-0.1325961180727111
5477,17,17_D01,28,381.017517906513,0.10646676009805045,-0.02224806090384579,1.0,1,0,0.0695064400980495,9.54745,0.0,0.287512888868012,0.03696032000000095,-0.0015678556663072385,-0.0015678556663072385
5478,17,17_D02,28,381.017517906513,0.10646676009805045,-0.03728593826838633,1.0,1,0,0.0695064400980495,65.22428,0.0,0.433639597997813,0.03696032000000095,-0.02224806090384579,-0.02224806090384579
5479,17,17_D03,28,381.017517906513,0.10646676009805045,0.021554561754546953,1.0,1,0,0.0695064400980495,65.22428,0.0,0.433639597997813,0.03696032000000095,-0.03728593826838633,-0.03728593826838633
5480,17,17_D04,28,381.017517906513,0.10646676009805045,-0.03728593826838633,-1.0,1,1,0.0695064400980495,-39.48672,0.0,0.158820213593149,0.03696032000000095,0.021554561754546953,0.021554561754546953
5481,17,17_D05,28,381.017517906513,0.10646676009805045,0.0497254387212438,1.0,1,0,0.0695064400980495,31.58288,0.0,0.34534601909178,0.03696032000000095,-0.03728593826838633,-0.03728593826838633
5482,17,17_D06,28,381.017517906513,0.10646676009805045,0.021554561754546953,-1.0,-1,0,0.0695064400980495,-65.99352,34.0064757492276,0.0,0.03696032000000095,0.0497254387212438,0.0497254387212438
5483,17,17_D07,28,381.017517906513,0.10646676009805045,0.021554561754546953,1.0,-1,1,0.0695064400980495,115.27564,215.2756449491,0.0,0.03696032000000095,0.021554561754546953,0.021554561754546953
5484,20,20_A02,28,476.995528670947,0.3480315385474677,0.10745044752892863,1.0,1,0,0.311071218547467,129.185,0.0,0.480476284981657,0.03696032000000071,0.021554561754546953,0.021554561754546953
5485,20,20_A03,28,476.995528670947,0.3480315385474677,-0.002364418478277841,-1.0,1,1,0.311071218547467,-16.778,0.0,0.174471299551754,0.03696032000000071,0.10745044752892863,0.10745044752892863
5486,20,20_A04,28,476.995528670947,0.3480315385474677,0.03845757604197697,1.0,1,0,0.311071218547467,73.8051,0.0,0.364374622191341,0.03696032000000071,-0.002364418478277841,-0.002364418478277841
5487,20,20_A05,28,476.995528670947,0.3480315385474677,-0.11569310378528108,-1.0,-1,0,0.311071218547467,-7.3224,92.6776478076655,0.0,0.03696032000000071,0.03845757604197697,0.03845757604197697
5488,20,20_B02,28,476.995528670947,0.3480315385474677,-0.020382923980956313,1.0,1,0,0.311071218547467,6.5526,0.0,0.223382804581886,0.03696032000000071,-0.11569310378528108,-0.11569310378528108
5489,20,20_B03,28,476.995528670947,0.3480315385474677,-0.298014660579236,-1.0,1,1,0.311071218547467,-40.274,0.0,0.125212840186617,0.03696032000000071,-0.020382923980956313,-0.020382923980956313
5490,20,20_B04,28,476.995528670947,0.3480315385474677,-0.05115458264771,-1.0,-1,0,0.311071218547467,11.2772,111.277185888168,0.0,0.03696032000000071,-0.298014660579236,-0.298014660579236
5491,20,20_C01,28,476.995528670947,0.3480315385474677,0.03845757604197697,1.0,1,0,0.311071218547467,105.0548,0.0,0.429888203033281,0.03696032000000071,-0.05115458264771,-0.05115458264771
5492,20,20_C02,28,476.995528670947,0.3480315385474677,0.1719889686664997,-1.0,1,1,0.311071218547467,-19.3968,0.0,0.16898098259565,0.03696032000000071,0.03845757604197697,0.03845757604197697
5493,20,20_C03,28,476.995528670947,0.3480315385474677,-0.11569310378528108,-1.0,1,1,0.311071218547467,-8.7616,0.0,0.191277300976482,0.03696032000000071,0.1719889686664997,0.1719889686664997
5494,20,20_C04,28,476.995528670947,0.3480315385474677,-0.19545807225414347,-1.0,1,1,0.311071218547467,-40.6057,0.0,0.12451742323539,0.03696032000000071,-0.11569310378528108,-0.11569310378528108
5495,20,20_D01,28,476.995528670947,0.3480315385474677,-0.298014660579236,1.0,1,0,0.311071218547467,62.1719,0.0,0.339986263379617,0.03696032000000071,-0.19545807225414347,-0.19545807225414347
5496,20,20_D02,28,476.995528670947,0.3480315385474677,0.03845757604197697,-1.0,1,1,0.311071218547467,-40.5623,0.0,0.124608574931461,0.03696032000000071,-0.298014660579236,-0.298014660579236
5497,20,20_D03,28,476.995528670947,0.3480315385474677,0.24430963024612584,1.0,1,0,0.311071218547467,123.6443,0.0,0.468860380210139,0.03696032000000071,0.03845757604197697,0.03845757604197697
5498,20,20_D04,28,476.995528670947,0.3480315385474677,-7.166549226408091,1.0,-1,1,0.311071218547467,22.8634,122.863445282569,0.0,0.03696032000000071,0.24430963024612584,0.24430963024612584
5499,23,23_A02,28,334.549204375659,-0.07415079111111123,-0.1831522834882886,-1.0,-1,0,-0.111111111111111,-34.39601,65.6039860248825,0.0,0.03696031999999977,-7.166549226408091,-7.166549226408091
5500,23,23_A03,28,334.549204375659,-0.07415079111111123,-0.11861376235071752,1.0,1,0,-0.111111111111111,43.97637,0.0,0.430359319376331,0.03696031999999977,-0.1831522834882886,-0.1831522834882886
5501,23,23_A04,28,334.549204375659,-0.07415079111111123,-0.1831522834882886,1.0,1,0,-0.111111111111111,-26.30691,0.0,0.220275787116859,0.03696031999999977,-0.11861376235071752,-0.11861376235071752
5502,23,23_A05,28,334.549204375659,-0.07415079111111123,-0.017637845010715303,1.0,1,0,-0.111111111111111,52.05632,0.0,0.454511091363544,0.03696031999999977,-0.1831522834882886,-0.1831522834882886
5503,23,23_B02,28,334.549204375659,-0.07415079111111123,-0.49330721179212755,1.0,1,0,-0.111111111111111,-64.32064,0.0,0.106649065465997,0.03696031999999977,-0.017637845010715303,-0.017637845010715303
5504,23,23_B03,28,334.549204375659,-0.07415079111111123,-0.08784210368396383,-1.0,-1,0,-0.111111111111111,0.0,100.0,0.0,0.03696031999999977,-0.49330721179212755,-0.49330721179212755
5505,23,23_B04,28,334.549204375659,-0.07415079111111123,-0.1831522834882886,1.0,-1,1,-0.111111111111111,26.41986,126.419862738948,0.0,0.03696031999999977,-0.08784210368396383,-0.08784210368396383
5506,23,23_B05,28,334.549204375659,-0.07415079111111123,-0.05798914053428206,-1.0,-1,0,-0.111111111111111,-9.00642,90.9935803044329,0.0,0.03696031999999977,-0.1831522834882886,-0.1831522834882886
5507,23,23_C01,28,334.549204375659,-0.07415079111111123,0.10452978896349219,1.0,1,0,-0.111111111111111,-13.89246,0.0,0.257383774585756,0.03696031999999977,-0.05798914053428206,-0.05798914053428206
5508,23,23_C02,28,334.549204375659,-0.07415079111111123,-0.08784210368396383,1.0,-1,1,-0.111111111111111,-19.56752,80.4324786782097,0.0,0.03696031999999977,0.10452978896349219,0.10452978896349219
5509,23,23_C03,28,334.549204375659,-0.07415079111111123,-0.009198976364850786,1.0,1,0,-0.111111111111111,78.22648,0.0,0.53273623765886,0.03696031999999977,-0.08784210368396383,-0.08784210368396383
5510,23,23_C04,28,334.549204375659,-0.07415079111111123,-0.1831522834882886,-1.0,-1,0,-0.111111111111111,-25.02466,74.9753447284649,0.0,0.03696031999999977,-0.009198976364850786,-0.009198976364850786
5511,23,23_C05,28,334.549204375659,-0.07415079111111123,,1.0,1,0,-0.111111111111111,45.60385,0.0,0.435224013060952,0.03696031999999977,-0.1831522834882886,-0.1831522834882886
5512,23,23_D01,28,334.549204375659,-0.07415079111111123,-0.08784210368396383,-1.0,-1,0,-0.111111111111111,-30.77839,69.2216135741027,0.0,0.03696031999999977,,
5513,23,23_D02,28,334.549204375659,-0.07415079111111123,0.026568247493780284,1.0,1,0,-0.111111111111111,49.40347,0.0,0.446581452670999,0.03696031999999977,-0.08784210368396383,-0.08784210368396383
5514,23,23_D03,28,334.549204375659,-0.07415079111111123,-0.1831522834882886,1.0,1,0,-0.111111111111111,-8.71173,0.0,0.272869485653709,0.03696031999999977,0.026568247493780284,0.026568247493780284
5515,23,23_D04,28,334.549204375659,-0.07415079111111123,-0.3654738402822435,1.0,1,0,-0.111111111111111,-37.85349,0.0,0.185761948047597,0.03696031999999977,-0.1831522834882886,-0.1831522834882886
5516,23,23_D05,28,334.549204375659,-0.07415079111111123,-0.08784210368396383,1.0,1,0,-0.111111111111111,39.08399,0.0,0.415735520040147,0.03696031999999977,-0.3654738402822435,-0.3654738402822435
5517,26,26_A02,28,378.352713751249,0.11376777144991923,0.006886523350502216,-1.0,1,1,0.0768074514499183,92.06815,0.0,0.507643102087529,0.036960320000000935,-0.08784210368396383,-0.08784210368396383
5518,26,26_A03,28,378.352713751249,0.11376777144991923,,1.0,1,0,0.0768074514499183,124.24055,0.0,0.59267594548077,0.036960320000000935,0.006886523350502216,0.006886523350502216
5519,26,26_A04,28,378.352713751249,0.11376777144991923,0.03872712920616017,1.0,1,0,0.0768074514499183,41.42941,0.0,0.37380307240284,0.036960320000000935,,
5520,26,26_A05,28,378.352713751249,0.11376777144991923,0.03587406022375372,1.0,1,0,0.0768074514499183,50.96027,0.0,0.39899349325831,0.036960320000000935,0.03872712920616017,0.03872712920616017
5521,26,26_A06,28,378.352713751249,0.11376777144991923,-0.11827661960350433,-1.0,-1,0,0.0768074514499183,27.41088,127.410879787267,0.0,0.036960320000000935,0.03587406022375372,0.03587406022375372
5522,26,26_A08,28,378.352713751249,0.11376777144991923,-0.11827661960350433,-1.0,1,1,0.0768074514499183,-18.66932,0.0,0.214959954634927,0.036960320000000935,-0.11827661960350433,-0.11827661960350433
5523,26,26_B02,28,378.352713751249,0.11376777144991923,0.006886523350502216,1.0,1,0,0.0768074514499183,26.26886,0.0,0.333733184396337,0.036960320000000935,-0.11827661960350433,-0.11827661960350433
5524,26,26_B03,28,378.352713751249,0.11376777144991923,0.03587406022375372,1.0,1,0,0.0768074514499183,66.37409,0.0,0.439732779975042,0.036960320000000935,0.006886523350502216,0.006886523350502216
5525,26,26_B04,28,378.352713751249,0.11376777144991923,0.03587406022375372,1.0,1,0,0.0768074514499183,5.74524,0.0,0.279488515628921,0.036960320000000935,0.03587406022375372,0.03587406022375372
5526,26,26_B05,28,378.352713751249,0.11376777144991923,0.006886523350502216,1.0,1,0,0.0768074514499183,-16.82715,0.0,0.219828861999752,0.036960320000000935,0.03587406022375372,0.03587406022375372
5527,26,26_B06,28,378.352713751249,0.11376777144991923,-0.3005981763974592,1.0,1,0,0.0768074514499183,22.01025,0.0,0.322477537320182,0.036960320000000935,0.006886523350502216,0.006886523350502216
5528,26,26_B07,28,378.352713751249,0.11376777144991923,-0.10174731765229339,1.0,-1,1,0.0768074514499183,-6.22676,93.7732360594219,0.0,0.036960320000000935,-0.3005981763974592,-0.3005981763974592
5529,26,26_B08,28,378.352713751249,0.11376777144991923,0.03587406022375372,1.0,1,0,0.0768074514499183,19.87395,0.0,0.316831208786042,0.036960320000000935,-0.10174731765229339,-0.10174731765229339
5530,26,26_C01,28,378.352713751249,0.11376777144991923,0.03587406022375372,1.0,-1,1,0.0768074514499183,-25.18276,74.8172380626619,0.0,0.036960320000000935,0.03587406022375372,0.03587406022375372
5531,26,26_C02,28,378.352713751249,0.11376777144991923,0.006886523350502216,1.0,1,0,0.0768074514499183,68.81026,0.0,0.446171674446726,0.036960320000000935,0.03587406022375372,0.03587406022375372
5532,26,26_C03,28,378.352713751249,0.11376777144991923,0.006886523350502216,1.0,1,0,0.0768074514499183,68.81026,0.0,0.446171674446726,0.036960320000000935,0.006886523350502216,0.006886523350502216
5533,26,26_C04,28,378.352713751249,0.11376777144991923,0.006886523350502216,-1.0,-1,0,0.0768074514499183,-9.69791,90.3020884829882,0.0,0.036960320000000935,0.006886523350502216,0.006886523350502216
5534,26,26_C05,28,378.352713751249,0.11376777144991923,0.006886523350502216,1.0,1,0,0.0768074514499183,-3.86038,0.0,0.25410052325308,0.036960320000000935,0.006886523350502216,0.006886523350502216
5535,26,26_C08,28,378.352713751249,0.11376777144991923,-1.7967074035245556,-1.0,-1,0,0.0768074514499183,-19.49003,80.5099661210163,0.0,0.036960320000000935,0.006886523350502216,0.006886523350502216
5536,26,26_D01,28,378.352713751249,0.11376777144991923,-0.02296643979917956,1.0,1,0,0.0768074514499183,-23.34053,0.0,0.202613767673315,0.036960320000000935,-1.7967074035245556,-1.7967074035245556
5537,26,26_D02,28,378.352713751249,0.11376777144991923,0.03587406022375372,-1.0,1,1,0.0768074514499183,-9.67367,0.0,0.238735771173676,0.036960320000000935,-0.02296643979917956,-0.02296643979917956
5538,26,26_D03,28,378.352713751249,0.11376777144991923,-0.038233911929967945,1.0,1,0,0.0768074514499183,48.76576,0.0,0.393193316945607,0.036960320000000935,0.03587406022375372,0.03587406022375372
5539,26,26_D04,28,378.352713751249,0.11376777144991923,-0.02296643979917956,-1.0,-1,0,0.0768074514499183,21.15634,121.156337659588,0.0,0.036960320000000935,-0.038233911929967945,-0.038233911929967945
5540,26,26_D05,28,378.352713751249,0.11376777144991923,0.006886523350502216,1.0,1,0,0.0768074514499183,100.67041,0.0,0.530379203980344,0.036960320000000935,-0.02296643979917956,-0.02296643979917956
5541,26,26_D06,28,378.352713751249,0.11376777144991923,-0.02296643979917956,-1.0,-1,0,0.0768074514499183,-0.42923,99.5707689837732,0.0,0.036960320000000935,0.006886523350502216,0.006886523350502216
5542,26,26_D07,28,378.352713751249,0.11376777144991923,0.015671352906234226,1.0,1,0,0.0768074514499183,68.81026,0.0,0.446171674446726,0.036960320000000935,-0.02296643979917956,-0.02296643979917956
5543,26,26_D08,28,378.352713751249,0.11376777144991923,-0.11827661960350433,-1.0,-1,0,0.0768074514499183,9.19617,109.196169365508,0.0,0.036960320000000935,0.015671352906234226,0.015671352906234226
5544,2,2_A02,29,253.504810542899,-0.14846950090747058,0.01993017439695599,-1.0,-1,0,0.137463999092527,32.9104,132.910384180108,0.0,-0.28593349999999756,-0.11827661960350433,-0.11827661960350433
5545,2,2_A03,29,253.504810542899,-0.14846950090747058,0.25631895246118663,1.0,1,0,0.137463999092527,-20.9145,0.0,0.31196851761128,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5546,2,2_A04,29,253.504810542899,-0.14846950090747058,0.17408085422421404,1.0,-1,1,0.137463999092527,-17.3395,82.660471015685,0.0,-0.28593349999999756,0.25631895246118663,0.25631895246118663
5547,2,2_A05,29,253.504810542899,-0.14846950090747058,-0.027860489439392566,-1.0,-1,0,0.137463999092527,15.2478,115.247767115801,0.0,-0.28593349999999756,0.17408085422421404,0.17408085422421404
5548,2,2_A06,29,253.504810542899,-0.14846950090747058,0.01993017439695599,1.0,1,0,0.137463999092527,47.8196,0.0,0.583103780664862,-0.28593349999999756,-0.027860489439392566,-0.027860489439392566
5549,2,2_B02,29,253.504810542899,-0.14846950090747058,-0.013971377278725328,-1.0,-1,0,0.137463999092527,-0.8321,99.1679347139681,0.0,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5550,2,2_B03,29,253.504810542899,-0.14846950090747058,0.01993017439695599,-1.0,-1,0,0.137463999092527,48.127,148.126998057074,0.0,-0.28593349999999756,-0.013971377278725328,-0.013971377278725328
5551,2,2_B04,29,253.504810542899,-0.14846950090747058,0.06872033856638815,1.0,1,0,0.137463999092527,32.3882,0.0,0.522231619845479,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5552,2,2_B05,29,253.504810542899,-0.14846950090747058,0.18826548921617103,1.0,-1,1,0.137463999092527,-60.571,39.428969512385,0.0,-0.28593349999999756,0.06872033856638815,0.06872033856638815
5553,2,2_B06,29,253.504810542899,-0.14846950090747058,-0.0854303412608699,-1.0,1,1,0.137463999092527,120.7987,0.0,0.870984439699996,-0.28593349999999756,0.18826548921617103,0.18826548921617103
5554,2,2_B07,29,253.504810542899,-0.14846950090747058,-0.049062697089995666,1.0,1,0,0.137463999092527,-9.1703,0.0,0.35829566062114,-0.28593349999999756,-0.0854303412608699,-0.0854303412608699
5555,2,2_C01,29,253.504810542899,-0.14846950090747058,0.01993017439695599,-1.0,-1,0,0.137463999092527,26.9824,126.98242192215,0.0,-0.28593349999999756,-0.049062697089995666,-0.049062697089995666
5556,2,2_C02,29,253.504810542899,-0.14846950090747058,0.08446869553452707,-1.0,-1,0,0.137463999092527,87.2219,187.221853090822,0.0,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5557,2,2_C03,29,253.504810542899,-0.14846950090747058,0.01993017439695599,-1.0,1,1,0.137463999092527,38.2759,0.0,0.545456649785216,-0.28593349999999756,0.08446869553452707,0.08446869553452707
5558,2,2_C05,29,253.504810542899,-0.14846950090747058,-0.027860489439392566,-1.0,-1,0,0.137463999092527,1.391,101.390971224137,0.0,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5559,2,2_C06,29,253.504810542899,-0.14846950090747058,0.01993017439695599,-1.0,1,1,0.137463999092527,26.5854,0.0,0.499341230830991,-0.28593349999999756,-0.027860489439392566,-0.027860489439392566
5560,2,2_D01,29,253.504810542899,-0.14846950090747058,0.01993017439695599,-1.0,-1,0,0.137463999092527,42.866,142.865961044956,0.0,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5561,2,2_D02,29,253.504810542899,-0.14846950090747058,0.01993017439695599,-1.0,1,1,0.137463999092527,75.5004,0.0,0.692296087698733,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5562,2,2_D03,29,253.504810542899,-0.14846950090747058,0.052719997219947246,1.0,-1,1,0.137463999092527,-17.2896,82.710440482258,0.0,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5563,2,2_D04,29,253.504810542899,-0.14846950090747058,0.01993017439695599,1.0,1,0,0.137463999092527,-43.8037,0.0,0.221677357506483,-0.28593349999999756,0.052719997219947246,0.052719997219947246
5564,2,2_D05,29,253.504810542899,-0.14846950090747058,-0.1623913823969989,1.0,1,0,0.137463999092527,-21.6542,0.0,0.309050411603914,-0.28593349999999756,0.01993017439695599,0.01993017439695599
5565,2,2_D06,29,253.504810542899,-0.14846950090747058,-0.049062697089995666,-1.0,-1,0,0.137463999092527,43.3659,143.365921055656,0.0,-0.28593349999999756,-0.1623913823969989,-0.1623913823969989
5566,5,5_A02,29,273.561323964381,-0.32195708979947124,0.05798164133165962,1.0,1,0,-0.0360235897994708,-29.6764,0.0,0.257066971740883,-0.28593350000000045,-0.049062697089995666,-0.049062697089995666
5567,5,5_A03,29,273.561323964381,-0.32195708979947124,-0.047378874326166276,1.0,1,0,-0.0360235897994708,-19.2438,0.0,0.295203133408719,-0.28593350000000045,0.05798164133165962,0.05798164133165962
5568,5,5_A04,29,273.561323964381,-0.32195708979947124,-0.047378874326166276,-1.0,1,1,-0.0360235897994708,-28.6893,0.0,0.260675202026965,-0.28593350000000045,-0.047378874326166276,-0.047378874326166276
5569,5,5_A05,29,273.561323964381,-0.32195708979947124,-0.1651619099825501,-1.0,-1,0,-0.0360235897994708,1.6926,101.692576564377,0.0,-0.28593350000000045,-0.047378874326166276,-0.047378874326166276
5570,5,5_A06,29,273.561323964381,-0.32195708979947124,-0.047378874326166276,-1.0,-1,0,-0.0360235897994708,-26.283,73.7169727427451,0.0,-0.28593350000000045,-0.1651619099825501,-0.1651619099825501
5571,5,5_A08,29,273.561323964381,-0.32195708979947124,-0.21317112916891023,-1.0,1,1,-0.0360235897994708,26.222,0.0,0.46140301725205,-0.28593350000000045,-0.047378874326166276,-0.047378874326166276
5572,5,5_B02,29,273.561323964381,-0.32195708979947124,0.006688346944109469,-1.0,1,1,-0.0360235897994708,-12.4209,0.0,0.320144419798206,-0.28593350000000045,-0.21317112916891023,-0.21317112916891023
5573,5,5_B03,29,273.561323964381,-0.32195708979947124,0.03266383334737011,-1.0,-1,0,-0.0360235897994708,25.8263,125.826314123968,0.0,-0.28593350000000045,0.006688346944109469,0.006688346944109469
5574,5,5_B04,29,273.561323964381,-0.32195708979947124,0.05798164133165962,1.0,1,0,-0.0360235897994708,-25.2785,0.0,0.27314358708368,-0.28593350000000045,0.03266383334737011,0.03266383334737011
5575,5,5_B05,29,273.561323964381,-0.32195708979947124,-0.1651619099825501,1.0,1,0,-0.0360235897994708,-15.101,0.0,0.310347232644042,-0.28593350000000045,0.05798164133165962,0.05798164133165962
5576,5,5_B06,29,273.561323964381,-0.32195708979947124,0.03266383334737011,1.0,-1,1,-0.0360235897994708,-40.4328,59.5671783880565,0.0,-0.28593350000000045,-0.1651619099825501,-0.1651619099825501
5577,5,5_B07,29,273.561323964381,-0.32195708979947124,,1.0,1,0,-0.0360235897994708,-5.9739,0.0,0.343711374227134,-0.28593350000000045,0.03266383334737011,0.03266383334737011
5578,5,5_B08,29,273.561323964381,-0.32195708979947124,,1.0,1,0,-0.0360235897994708,-1.5775,0.0,0.359782067359011,-0.28593350000000045,,
5579,5,5_C01,29,273.561323964381,-0.32195708979947124,0.03266383334737011,1.0,-1,1,-0.0360235897994708,-58.398,41.6019771674156,0.0,-0.28593350000000045,,
5580,5,5_C02,29,273.561323964381,-0.32195708979947124,-0.180910266950689,1.0,1,0,-0.0360235897994708,-24.2067,0.0,0.277061302904062,-0.28593350000000045,0.03266383334737011,0.03266383334737011
5581,5,5_C03,29,273.561323964381,-0.32195708979947124,-0.07554975129286312,1.0,1,0,-0.0360235897994708,0.9639,0.0,0.369072147751794,-0.28593350000000045,-0.180910266950689,-0.180910266950689
5582,5,5_C04,29,273.561323964381,-0.32195708979947124,-0.07554975129286312,1.0,1,0,-0.0360235897994708,-12.6992,0.0,0.319127155948331,-0.28593350000000045,-0.07554975129286312,-0.07554975129286312
5583,5,5_C05,29,273.561323964381,-0.32195708979947124,-0.07554975129286312,1.0,-1,1,-0.0360235897994708,-22.4589,77.5410548118625,0.0,-0.28593350000000045,-0.07554975129286312,-0.07554975129286312
5584,5,5_C06,29,273.561323964381,-0.32195708979947124,0.05798164133165962,-1.0,-1,0,-0.0360235897994708,54.4413,154.441326932203,0.0,-0.28593350000000045,-0.07554975129286312,-0.07554975129286312
5585,5,5_C07,29,273.561323964381,-0.32195708979947124,-0.1343902513157964,1.0,1,0,-0.0360235897994708,64.8783,0.0,0.602710400167701,-0.28593350000000045,0.05798164133165962,0.05798164133165962
5586,5,5_C08,29,273.561323964381,-0.32195708979947124,-0.07554975129286312,1.0,-1,1,-0.0360235897994708,0.4125,100.412519428441,0.0,-0.28593350000000045,-0.1343902513157964,-0.1343902513157964
5587,5,5_D01,29,273.561323964381,-0.32195708979947124,-0.41202198791407607,1.0,1,0,-0.0360235897994708,6.218,0.0,0.388278614738752,-0.28593350000000045,-0.07554975129286312,-0.07554975129286312
5588,5,5_D02,29,273.561323964381,-0.32195708979947124,-0.07554975129286312,1.0,1,0,-0.0360235897994708,-45.5631,0.0,0.198993425601062,-0.28593350000000045,-0.41202198791407607,-0.41202198791407607
5589,5,5_D03,29,273.561323964381,-0.32195708979947124,-0.1651619099825501,-1.0,-1,0,-0.0360235897994708,112.9616,212.961622414166,0.0,-0.28593350000000045,-0.07554975129286312,-0.07554975129286312
5590,5,5_D04,29,273.561323964381,-0.32195708979947124,0.03266383334737011,1.0,1,0,-0.0360235897994708,17.6172,0.0,0.429948107553746,-0.28593350000000045,-0.1651619099825501,-0.1651619099825501
5591,5,5_D05,29,273.561323964381,-0.32195708979947124,-0.07554975129286312,-1.0,-1,0,-0.0360235897994708,-7.4865,92.5135178835361,0.0,-0.28593350000000045,0.03266383334737011,0.03266383334737011
5592,5,5_D06,29,273.561323964381,-0.32195708979947124,0.006688346944109469,1.0,1,0,-0.0360235897994708,60.121,0.0,0.585320418562657,-0.28593350000000045,-0.07554975129286312,-0.07554975129286312
5593,5,5_D07,29,273.561323964381,-0.32195708979947124,0.03266383334737011,-1.0,-1,0,-0.0360235897994708,13.0334,113.033431403637,0.0,-0.28593350000000045,0.006688346944109469,0.006688346944109469
5594,5,5_D08,29,273.561323964381,-0.32195708979947124,,1.0,1,0,-0.0360235897994708,-32.5385,0.0,0.246604716743234,-0.28593350000000045,0.03266383334737011,0.03266383334737011
5595,8,8_A02,29,275.086753491118,-0.2579663159949197,-0.10673183535882025,-1.0,-1,0,0.0279671840050796,21.1048,121.104840773175,0.0,-0.2859334999999993,,
5596,8,8_A03,29,275.086753491118,-0.2579663159949197,-0.017119676669133277,1.0,1,0,0.0279671840050796,-14.5575,0.0,0.310602041381963,-0.2859334999999993,-0.10673183535882025,-0.10673183535882025
5597,8,8_A04,29,275.086753491118,-0.2579663159949197,-0.07596017669206656,-1.0,1,1,0.0279671840050796,-1.7899,0.0,0.357015067104231,-0.2859334999999993,-0.017119676669133277,-0.017119676669133277
5598,8,8_A05,29,275.086753491118,-0.2579663159949197,0.06511842156783931,1.0,-1,1,0.0279671840050796,-48.0206,51.9793698056254,0.0,-0.2859334999999993,-0.07596017669206656,-0.07596017669206656
5599,8,8_A06,29,275.086753491118,-0.2579663159949197,-0.13848053367340007,-1.0,1,1,0.0279671840050796,33.5923,0.0,0.485636917235429,-0.2859334999999993,0.06511842156783931,0.06511842156783931
5600,8,8_A08,29,275.086753491118,-0.2579663159949197,0.06511842156783931,-1.0,-1,0,0.0279671840050796,12.9792,112.979159036058,0.0,-0.2859334999999993,-0.13848053367340007,-0.13848053367340007
5601,8,8_B02,29,275.086753491118,-0.2579663159949197,0.03574381288793482,1.0,1,0,0.0279671840050796,-28.7019,0.0,0.259184135149071,-0.2859334999999993,0.06511842156783931,0.06511842156783931
5602,8,8_B03,29,275.086753491118,-0.2579663159949197,-0.017119676669133277,1.0,-1,1,0.0279671840050796,-70.3477,29.6523193636046,0.0,-0.2859334999999993,0.03574381288793482,0.03574381288793482
5603,8,8_B05,29,275.086753491118,-0.2579663159949197,0.011051200297563568,1.0,-1,1,0.0279671840050796,-26.0648,73.9352413957457,0.0,-0.2859334999999993,-0.017119676669133277,-0.017119676669133277
5604,8,8_B06,29,275.086753491118,-0.2579663159949197,-0.12565984524433915,-1.0,-1,0,0.0279671840050796,-56.2834,43.7166321282487,0.0,-0.2859334999999993,0.011051200297563568,0.011051200297563568
5605,8,8_B07,29,275.086753491118,-0.2579663159949197,-0.046107213542384784,-1.0,1,1,0.0279671840050796,-17.9441,0.0,0.298290929154618,-0.2859334999999993,-0.12565984524433915,-0.12565984524433915
5606,8,8_B08,29,275.086753491118,-0.2579663159949197,0.011051200297563568,1.0,1,0,0.0279671840050796,-10.6272,0.0,0.324889514159205,-0.2859334999999993,-0.046107213542384784,-0.046107213542384784
5607,8,8_C01,29,275.086753491118,-0.2579663159949197,0.06511842156783931,1.0,1,0,0.0279671840050796,-16.1884,0.0,0.304673189481381,-0.2859334999999993,0.011051200297563568,0.011051200297563568
5608,8,8_C02,29,275.086753491118,-0.2579663159949197,0.11641171595538946,1.0,-1,1,0.0279671840050796,-0.1307,99.8692638753644,0.0,-0.2859334999999993,0.06511842156783931,0.06511842156783931
